provider,model,chunk_size,mode,reranker_model,k_retrieve,k_rerank,question_id,question,doc_name,evidence_pages,initial_mrr_k_retrieve,initial_recall_k_retrieve,initial_precision_k_retrieve,initial_f1_k_retrieve,initial_mrr_k_rerank,initial_recall_k_rerank,initial_precision_k_rerank,initial_f1_k_rerank,reranked_mrr,reranked_recall,reranked_precision,reranked_f1,mrr_improvement,recall_improvement,precision_improvement,f1_improvement
ollama,nomic-embed-text,512,global,BAAI/bge-reranker-large,80,20,143,"As of FY 2021, how much did Verizon expect to pay for its retirees in 2024?",VERIZON_2021_10K,"[62, 93]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,BAAI/bge-reranker-large,80,20,144,"Does Verizon have a reasonably healthy liquidity profile based on its quick ratio for FY 2022? If the quick ratio is not relevant to measure liquidity, please state that and explain why.",VERIZON_2022_10K,[55],0.1,1.0,0.025,0.0488,0.1,1.0,0.05,0.0952,0.0625,1.0,0.05,0.0952,-0.037500000000000006,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,BAAI/bge-reranker-large,80,20,145,Is Verizon a capital intensive business based on FY 2022 data?,VERIZON_2022_10K,"[55, 22]",0.25,1.0,0.05,0.0952,0.25,1.0,0.1,0.1818,0.1111,0.6667,0.1,0.1739,-0.1389,-0.33330000000000004,0.0,-0.00789999999999999
ollama,nomic-embed-text,512,global,BAAI/bge-reranker-large,80,20,146,Has Verizon increased its debt on balance sheet between 2022 and the 2021 fiscal period?,VERIZON_2022_10K,[76],0.25,1.0,0.0125,0.0247,0.25,1.0,0.05,0.0952,0.125,1.0,0.05,0.0952,-0.125,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,BAAI/bge-reranker-large,80,20,147,What is FY2018 days payable outstanding (DPO) for Walmart? DPO is defined as: 365 * (average accounts payable between FY2017 and FY2018) / (FY2018 COGS + change in inventory between FY2017 and FY2018). Round your answer to two decimal places. Please base your judgments on the information provided primarily in the statement of financial position and the P&L statement.,WALMART_2018_10K,"[56, 58]",0.1667,1.0,0.075,0.1395,0.1667,1.0,0.1,0.1818,1.0,1.0,0.25,0.4,0.8333,0.0,0.15,0.21820000000000003
ollama,nomic-embed-text,512,global,BAAI/bge-reranker-large,80,20,148,"Based on the information provided primarily in the statement of income, what is the FY2018 - FY2019 change in unadjusted operating income % margin for Walmart? Answer in units of percents and round to one decimal place.",WALMART_2019_10K,[47],0.0714,1.0,0.025,0.0488,0.0714,1.0,0.05,0.0952,0.25,1.0,0.1,0.1818,0.17859999999999998,0.0,0.05,0.08659999999999998
ollama,nomic-embed-text,512,global,BAAI/bge-reranker-large,80,20,149,What is the FY2018 - FY2020 3 year average unadjusted EBITDA % margin for Walmart? Define unadjusted EBITDA as unadjusted operating income + depreciation and amortization from the cash flow statement. Answer in units of percents and round to one decimal place. Calculate what was asked by utilizing the line items clearly shown in the P&L statement and the cash flow statement.,WALMART_2020_10K,"[50, 55]",1.0,1.0,0.0625,0.1176,1.0,1.0,0.1,0.1818,1.0,1.0,0.15,0.2609,0.0,0.0,0.04999999999999999,0.07910000000000003
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,0,What is the FY2018 capital expenditure amount (in USD millions) for 3M? Give a response to the question by relying on the details shown in the cash flow statement.,3M_2018_10K,[59],0.0417,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,1,Assume that you are a public equities analyst. Answer the following question by primarily using information that is shown in the balance sheet: what is the year end FY2018 net PPNE for 3M? Answer in USD billions.,3M_2018_10K,[57],0.0192,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,2,Is 3M a capital-intensive business based on FY2022 data?,3M_2022_10K,"[47, 49, 51]",0.0227,0.6667,0.025,0.0482,0.0,0.0,0.0,0.0,0.0909,0.6667,0.1,0.1739,0.0909,0.6667,0.1,0.1739
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,3,"What drove operating margin change as of FY2022 for 3M? If operating margin is not a useful metric for a company like this, then please state that and explain why.",3M_2022_10K,[26],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,4,"If we exclude the impact of M&A, which segment has dragged down 3M's overall growth in 2022?",3M_2022_10K,[24],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,5,"Does 3M have a reasonably healthy liquidity profile based on its quick ratio for Q2 of FY2023? If the quick ratio is not relevant to measure liquidity, please state that and explain why.",3M_2023Q2_10Q,[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,6,Which debt securities are registered to trade on a national securities exchange under 3M's name as of Q2 of 2023?,3M_2023Q2_10Q,[0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,7,Does 3M maintain a stable trend of dividend distribution?,3M_2023Q2_10Q,[61],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,8,What is the FY2019 fixed asset turnover ratio for Activision Blizzard? Fixed asset turnover ratio is defined as: FY2019 revenue / (average PP&E between FY2018 and FY2019). Round your answer to two decimal places. Base your judgments on the information provided primarily in the statement of income and the statement of financial position.,ACTIVISIONBLIZZARD_2019_10K,"[68, 69]",1.0,1.0,0.15,0.2609,1.0,1.0,0.25,0.4,1.0,1.0,0.4,0.5714,0.0,0.0,0.15000000000000002,0.1714
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,9,What is the FY2017 - FY2019 3 year average of capex as a % of revenue for Activision Blizzard? Answer in units of percents and round to one decimal place. Calculate (or extract) the answer from the statement of income and the cash flow statement.,ACTIVISIONBLIZZARD_2019_10K,"[69, 72]",1.0,1.0,0.125,0.2222,1.0,1.0,0.3,0.4615,1.0,1.0,0.45,0.6207,0.0,0.0,0.15000000000000002,0.1592
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,10,You are an investment banker and your only resource(s) to answer the following question is (are): the statement of financial position and the cash flow statement. Here's the question: what is the FY2015 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places.,ADOBE_2015_10K,"[58, 62]",0.5,1.0,0.025,0.0488,0.5,0.5,0.05,0.0909,0.25,1.0,0.1,0.1818,-0.25,0.5,0.05,0.0909
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,11,What is Adobe's year-over-year change in unadjusted operating income from FY2015 to FY2016 (in units of percents and round to one decimal place)? Give a solution to the question by using the income statement.,ADOBE_2016_10K,[61],0.0526,1.0,0.0125,0.0247,0.0526,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952,0.9474,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,12,What is the FY2017 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places. Please utilize information provided primarily within the balance sheet and the cash flow statement.,ADOBE_2017_10K,"[56, 60]",0.3333,1.0,0.025,0.0488,0.3333,1.0,0.05,0.0952,1.0,1.0,0.1,0.1818,0.6667000000000001,0.0,0.05,0.08659999999999998
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,13,"Does Adobe have an improving operating margin profile as of FY2022? If operating margin is not a useful metric for a company like this, then state that and explain why.",ADOBE_2022_10K,[53],0.0769,1.0,0.0125,0.0247,0.0769,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952,0.9231,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,14,Does Adobe have an improving Free cashflow conversion as of FY2022?,ADOBE_2022_10K,[56],1.0,1.0,0.0375,0.0723,1.0,1.0,0.05,0.0952,0.5,1.0,0.15,0.2609,-0.5,0.0,0.09999999999999999,0.16570000000000001
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,15,What is the quantity of restructuring costs directly outlined in AES Corporation's income statements for FY2022? If restructuring costs are not explicitly outlined then state 0.,AES_2022_10K,[131],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,16,Roughly how many times has AES Corporation sold its inventory in FY2022? Calculate inventory turnover ratio for the FY2022; if conventional inventory management is not meaningful for the company then state that and explain why.,AES_2022_10K,"[129, 131]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,17,"Based on the information provided primarily in the statement of financial position and the statement of income, what is AES's FY2022 return on assets (ROA)? ROA is defined as: FY2022 net income / (average total assets between FY2021 and FY2022). Round your answer to two decimal places.",AES_2022_10K,"[129, 131]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,18,What is Amazon's FY2017 days payable outstanding (DPO)? DPO is defined as: 365 * (average accounts payable between FY2016 and FY2017) / (FY2017 COGS + change in inventory between FY2016 and FY2017). Round your answer to two decimal places. Address the question by using the line items and information shown within the balance sheet and the P&L statement.,AMAZON_2017_10K,"[37, 39]",0.1111,1.0,0.0375,0.0723,0.1111,1.0,0.15,0.2609,1.0,1.0,0.15,0.2609,0.8889,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,19,What is Amazon's year-over-year change in revenue from FY2016 to FY2017 (in units of percents and round to one decimal place)? Calculate what was asked by utilizing the line items clearly shown in the statement of income.,AMAZON_2017_10K,[37],0.25,1.0,0.0375,0.0723,0.25,1.0,0.1,0.1818,1.0,1.0,0.15,0.2609,0.75,0.0,0.04999999999999999,0.07910000000000003
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,20,"By drawing conclusions from the information stated only in the income statement, what is Amazon's FY2019 net income attributable to shareholders (in USD millions)?",AMAZON_2019_10K,[37],0.5,1.0,0.025,0.0488,0.5,1.0,0.1,0.1818,1.0,1.0,0.1,0.1818,0.5,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,21,What is Amcor's year end FY2020 net AR (in USD millions)? Address the question by adopting the perspective of a financial analyst who can only use the details shown within the balance sheet.,AMCOR_2020_10K,[49],1.0,1.0,0.05,0.0952,1.0,1.0,0.15,0.2609,1.0,1.0,0.2,0.3333,0.0,0.0,0.05000000000000002,0.07239999999999996
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,22,What was the key agenda of the AMCOR's 8k filing dated 1st July 2022?,AMCOR_2022_8K_dated-2022-07-01,[1],0.1111,1.0,0.0125,0.0247,0.1111,1.0,0.05,0.0952,0.5,1.0,0.05,0.0952,0.3889,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,23,"Has AMCOR's quick ratio improved or declined between FY2023 and FY2022? If the quick ratio is not something that a financial analyst would ask about a company like this, then state that and explain why.",AMCOR_2023_10K,[51],0.0476,1.0,0.025,0.0488,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1818,1.0,1.0,0.1,0.1818
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,24,"What are major acquisitions that AMCOR has done in FY2023, FY2022 and FY2021?",AMCOR_2023_10K,[63],0.0233,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,25,What industry does AMCOR primarily operate in?,AMCOR_2023_10K,[4],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,26,"Does AMCOR have an improving gross margin profile as of FY2023? If gross margin is not a useful metric for a company like this, then state that and explain why.",AMCOR_2023_10K,[49],0.1,1.0,0.0125,0.0247,0.1,1.0,0.05,0.0952,0.5,1.0,0.05,0.0952,0.4,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,27,What is the nature & purpose of AMCOR's restructuring liability as oF Q2 of FY2023 close?,AMCOR_2023Q2_10Q,[14],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,28,What Was AMCOR's Adjusted Non GAAP EBITDA for FY 2023,AMCOR_2023Q4_EARNINGS,[11],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,29,"How much was the Real change in Sales for AMCOR in FY 2023 vs FY 2022, if we exclude the impact of FX movement, passthrough costs and one-off items?",AMCOR_2023Q4_EARNINGS,[9],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,30,"Answer the following question as if you are an equity research analyst and have lost internet connection so you do not have access to financial metric providers. According to the details clearly outlined within the P&L statement and the statement of cash flows, what is the FY2015 depreciation and amortization (D&A from cash flow statement) % margin for AMD?",AMD_2015_10K,"[55, 59]",0.0556,0.5,0.0125,0.0244,0.0556,0.5,0.05,0.0909,1.0,0.5,0.05,0.0909,0.9444,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,31,"Does AMD have a reasonably healthy liquidity profile based on its quick ratio for FY22? If the quick ratio is not relevant to measure liquidity, please state that and explain why.",AMD_2022_10K,[55],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,32,What are the major products and services that AMD sells as of FY22?,AMD_2022_10K,[3],0.0333,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,0.5,1.0,0.05,0.0952,0.5,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,33,What drove revenue change as of the FY22 for AMD?,AMD_2022_10K,[42],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,34,"What drove operating margin change as of the FY22 for AMD? If operating margin is not a useful metric for a company like this, then please state that and explain why.",AMD_2022_10K,[42],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,35,"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for AMD in FY22?",AMD_2022_10K,[57],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,36,"From FY21 to FY22, excluding Embedded, in which AMD reporting segment did sales proportionally increase the most?",AMD_2022_10K,[47],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,37,Did AMD report customer concentration in FY22?,AMD_2022_10K,[11],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,38,Which debt securities are registered to trade on a national securities exchange under American Express' name as of 2022?,AMERICANEXPRESS_2022_10K,[0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,39,What are the geographies that American Express primarily operates in as of 2022?,AMERICANEXPRESS_2022_10K,[154],0.0333,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,0.2,1.0,0.05,0.0952,0.2,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,40,"Does AMEX have an improving operating margin profile as of 2022? If operating margin is not a useful metric for a company like this, then state that and explain why.",AMERICANEXPRESS_2022_10K,[95],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,41,"What drove gross margin change as of the FY2022 for American Express? If gross margin is not a useful metric for a company like this, then please state that and explain why.",AMERICANEXPRESS_2022_10K,[95],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,42,How much has the effective tax rate of American Express changed between FY2021 and FY2022?,AMERICANEXPRESS_2022_10K,[43],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,43,What was the largest liability in American Express's Balance Sheet in 2022?,AMERICANEXPRESS_2022_10K,[97],0.0385,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,44,Was American Express able to retain card members during 2022?,AMERICANEXPRESS_2022_10K,[44],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,45,How much (in USD billions) did American Water Works pay out in cash dividends for FY2020? Compute or extract the answer by primarily using the details outlined in the statement of cash flows.,AMERICANWATERWORKS_2020_10K,[85],0.3333,1.0,0.0375,0.0723,0.3333,1.0,0.1,0.1818,0.1,1.0,0.1,0.1818,-0.23329999999999998,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,46,"Basing your judgments off of the cash flow statement and the income statement, what is American Water Works's FY2021 unadjusted operating income + depreciation and amortization from the cash flow statement (unadjusted EBITDA) in USD millions?",AMERICANWATERWORKS_2021_10K,"[85, 87]",0.5,1.0,0.0375,0.0723,0.5,1.0,0.15,0.2609,1.0,1.0,0.15,0.2609,0.5,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,47,"Does American Water Works have positive working capital based on FY2022 data? If working capital is not a useful or relevant metric for this company, then please state that and explain why.",AMERICANWATERWORKS_2022_10K,"[80, 81]",0.0323,1.0,0.0375,0.0723,0.0,0.0,0.0,0.0,1.0,1.0,0.15,0.2609,1.0,1.0,0.15,0.2609
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,48,"In agreement with the information outlined in the income statement, what is the FY2015 - FY2017 3 year average net profit margin (as a %) for Best Buy? Answer in units of percents and round to one decimal place.",BESTBUY_2017_10K,[55],0.0526,1.0,0.025,0.0488,0.0526,1.0,0.05,0.0952,1.0,1.0,0.1,0.1818,0.9474,0.0,0.05,0.08659999999999998
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,49,What is the year end FY2019 total amount of inventories for Best Buy? Answer in USD millions. Base your judgments on the information provided primarily in the balance sheet.,BESTBUY_2019_10K,[51],0.0833,1.0,0.0125,0.0247,0.0833,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952,0.9167,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,50,"Are Best Buy's gross margins historically consistent (not fluctuating more than roughly 2% each year)? If gross margins are not a relevant metric for a company like this, then please state that and explain why.",BESTBUY_2023_10K,[39],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,51,"What are major acquisitions that Best Buy has done in FY2023, FY2022 and FY2021?",BESTBUY_2023_10K,[50],0.0303,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,52,"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for Best Buy in FY2023?",BESTBUY_2023_10K,[41],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,53,Was there any drop in Cash & Cash equivalents between FY 2023 and Q2 of FY2024?,BESTBUY_2024Q2_10Q,[19],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,54,Was there any change in the number of Best Buy stores between Q2 of FY2024 and FY2023?,BESTBUY_2024Q2_10Q,[16],0.0526,1.0,0.0125,0.0247,0.0526,1.0,0.05,0.0952,0.5,1.0,0.05,0.0952,0.4474,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,55,Which Best Buy product category performed the best (by top line) in the domestic (USA) Market during Q2 of FY2024?,BESTBUY_2024Q2_10Q,[17],0.013,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,56,"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",BLOCK_2016_10K,[67],0.3333,1.0,0.0125,0.0247,0.3333,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952,0.6667000000000001,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,57,What is the FY2019 - FY2020 total revenue growth rate for Block (formerly known as Square)? Answer in units of percents and round to one decimal place. Approach the question asked by assuming the standpoint of an investment banking analyst who only has access to the statement of income.,BLOCK_2020_10K,[85],1.0,1.0,0.0125,0.0247,1.0,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,58,"Using the cash flow statement, answer the following question to the best of your abilities: how much did Block (formerly known as Square) generate in cash flow from operating activities in FY2020? Answer in USD millions.",BLOCK_2020_10K,[89],1.0,1.0,0.0125,0.0247,1.0,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,59,"We need to calculate a financial metric by using information only provided within the balance sheet. Please answer the following question: what is Boeing's year end FY2018 net property, plant, and equipment (in USD millions)?",BOEING_2018_10K,[51],1.0,1.0,0.0375,0.0723,1.0,1.0,0.15,0.2609,1.0,1.0,0.15,0.2609,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,60,Are there any product categories / service categories that represent more than 20% of Boeing's revenue for FY2022?,BOEING_2022_10K,[61],0.3333,1.0,0.0125,0.0247,0.3333,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952,0.6667000000000001,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,61,Has Boeing reported any materially important ongoing legal battles from FY2022?,BOEING_2022_10K,[112],0.0385,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.0952,1.0,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,62,"Does Boeing have an improving gross margin profile as of FY2022? If gross margin is not a useful metric for a company like this, then state that and explain why.",BOEING_2022_10K,[54],0.1111,1.0,0.0375,0.0723,0.1111,1.0,0.05,0.0952,1.0,1.0,0.1,0.1818,0.8889,0.0,0.05,0.08659999999999998
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,63,Who are the primary customers of Boeing as of FY2022?,BOEING_2022_10K,"[7, 9, 13]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,64,Is Boeing's business subject to cyclicality?,BOEING_2022_10K,[7],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,65,What production rate changes is Boeing forecasting for FY2023?,BOEING_2022_10K,[8],0.5,1.0,0.0125,0.0247,0.5,1.0,0.05,0.0952,0.5,1.0,0.05,0.0952,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,66,How does Boeing's effective tax rate in FY2022 compare to FY2021?,BOEING_2022_10K,[54],0.0175,1.0,0.0125,0.0247,0.0,0.0,0.0,0.0,0.0556,1.0,0.05,0.0952,0.0556,1.0,0.05,0.0952
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,67,What is the FY2017 return on assets (ROA) for Coca Cola? ROA is defined as: FY2017 net income / (average total assets between FY2016 and FY2017). Round your answer to two decimal places. Give a response to the question by relying on the details shown in the balance sheet and the P&L statement.,COCACOLA_2017_10K,"[73, 75]",1.0,1.0,0.1,0.1818,1.0,1.0,0.3,0.4615,1.0,1.0,0.4,0.5714,0.0,0.0,0.10000000000000003,0.1099
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,68,What is Coca Cola's FY2021 COGS % margin? Calculate what was asked by utilizing the line items clearly shown in the income statement.,COCACOLA_2021_10K,[61],0.3333,1.0,0.05,0.0952,0.3333,1.0,0.15,0.2609,1.0,1.0,0.15,0.2609,0.6667000000000001,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,69,What is Coca Cola's FY2022 dividend payout ratio (using total cash dividends paid and net income attributable to shareholders)? Round answer to two decimal places. Answer the question asked by assuming you only have access to information clearly displayed in the cash flow statement and the income statement.,COCACOLA_2022_10K,"[62, 65]",0.5,1.0,0.075,0.1395,0.5,1.0,0.2,0.3333,0.5,1.0,0.2,0.3333,0.0,0.0,0.0,0.0
ollama,nomic-embed-text,512,global,voyage-rerank-2.5,80,20,70,"Based on the information provided primarily in the balance sheet and the statement of income, what is FY2020 days payable outstanding (DPO) for Corning? DPO is defined as: 365 * (average accounts payable between FY2019 and FY2020) / (FY2020 COGS + change in inventory between FY2019 and FY2020). Round your answer to two decimal places.",CORNING_2020_10K,"[69, 71]",0.2,1.0,0.025,0.0488,0.2,1.0,0.1,0.1818,1.0,1.0,0.1,0.1818,0.8,0.0,0.0,0.0
