financebench_id,mode,question_type,provider,model,temperature,template_alias,question,gold_answer,generated_answer,refusal_detected,refusal_confidence,llm_graded_score,llm_graded_facts_present,llm_graded_facts_missing,nem_match,nem_gold_num,nem_gen_num,nem_relative_error,nem_error_category,llm_binary_match,llm_binary_gold_num,llm_binary_gen_num,llm_binary_relative_error,llm_binary_error_category,token_f1,token_precision,token_recall,token_gold_count,token_gen_count,token_common_count
financebench_id_03620,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2022 unadjusted EBITDA less capex for PepsiCo? Define unadjusted EBITDA as unadjusted ...,$9068.00,"$9,068 million",False,1.0,,,,True,9068.0,9068.0,0.0,exact_match,True,9068.0,9068.0,0.0,exact_match,,,,,,
financebench_id_04481,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2022 unadjusted EBITDA % margin for PepsiCo? Calculate unadjusted EBITDA using unadjus...,16.5%,16.52%,False,1.0,,,,True,16.5,16.52,0.12121212121211863,within_tolerance,True,16.5,16.52,0.12121212121211863,within_tolerance,,,,,,
financebench_id_06247,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is FY2018 days payable outstanding (DPO) for Walmart? DPO is defined as: 365 * (average account...,42.69,42.72 days,False,1.0,,,,True,42.69,42.72,0.07027406886859015,within_tolerance,True,42.69,42.72,0.07027406886859015,within_tolerance,,,,,,
financebench_id_04784,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,"Based on the information provided primarily in the statement of income, what is the FY2018 - FY2019 ...",0.2%,0.2%,False,1.0,,,,True,0.2,0.2,0.0,exact_match,True,0.2,0.2,0.0,exact_match,,,,,,
financebench_id_06741,oracle,metrics-generated,openai,gpt-4o,0.0,metrics_rag_basic,What is the FY2018 - FY2020 3 year average unadjusted EBITDA % margin for Walmart? Define unadjusted...,6.2%,6.2%,False,1.0,,,,True,6.2,6.2,0.0,exact_match,True,6.2,6.2,0.0,exact_match,,,,,,
financebench_id_01865,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"If we exclude the impact of M&A, which segment has dragged down 3M's overall growth in 2022?",The consumer segment shrunk by 0.9% organically.,The Consumer segment has dragged down 3M's overall...,False,1.0,2.0,2.0,2.0,,,,,,,,,,,0.3,0.25,0.375,8.0,12.0,3.0
financebench_id_01858,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Does 3M maintain a stable trend of dividend distribution?,"Yes, not only they distribute the dividends on a r...","Yes, 3M maintains a stable trend of dividend distr...",False,1.0,2.0,2.0,3.0,,,,,,,,,,,0.25,0.4444444444444444,0.17391304347826086,24.0,9.0,4.0
financebench_id_00591,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Does Adobe have an improving Free cashflow conversion as of FY2022?,"Yes, the FCF conversion (using net income as the d...","Yes, Adobe has an improving Free Cash Flow convers...",False,1.0,2.0,3.0,3.0,,,,,,,,,,,0.29411764705882354,0.4166666666666667,0.22727272727272727,24.0,12.0,5.0
financebench_id_01935,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What was the key agenda of the AMCOR's 8k filing dated 1st July 2022?,"Amcor Finance (USA), Inc. and Amcor Flexibles Nort...","The key agenda of Amcor's 8-K filing dated July 1,...",False,1.0,3.0,4.0,3.0,,,,,,,,,,,0.4477611940298507,0.5,0.40540540540540543,54.0,40.0,15.0
financebench_id_01936,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What is the nature & purpose of AMCOR's restructuring liability as oF Q2 of FY2023 close?,87% of the total restructuring liability is relate...,AMCOR's restructuring liability as of Q2 FY2023 pr...,False,1.0,3.0,5.0,1.0,,,,,,,,,,,0.23529411764705882,0.16666666666666666,0.4,10.0,27.0,4.0
financebench_id_01928,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What Was AMCOR's Adjusted Non GAAP EBITDA for FY 2023,"AMCOR's Adj. EBITDA was $2,018mn in FY 2023","2,018 million dollars",False,1.0,4.0,1.0,0.0,,,,,,,,,,,0.14285714285714288,0.25,0.1,10.0,4.0,1.0
financebench_id_01930,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"How much was the Real change in Sales for AMCOR in FY 2023 vs FY 2022, if we exclude the impact of F...",The Real Growth was flat in FY 2023 vs FY 2022.,1% increase in real sales for FY 2023 vs FY 2022.,False,1.0,0.0,2.0,1.0,,,,,,,,,,,0.6,0.6,0.6,11.0,11.0,6.0
financebench_id_00563,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"From FY21 to FY22, excluding Embedded, in which AMD reporting segment did sales proportionally incre...",Data Center,Data Center segment with a 63.6% increase.,False,1.0,4.0,2.0,0.0,,,,,,,,,,,0.4,0.25,1.0,2.0,8.0,2.0
financebench_id_00757,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Did AMD report customer concentration in FY22?,"Yes, one customer accounted for 16% of consolidate...","Yes, AMD reported customer concentration in FY22.",False,1.0,2.0,3.0,2.0,,,,,,,,,,,0.23529411764705882,0.2857142857142857,0.2,10.0,7.0,2.0
financebench_id_01964,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What was the largest liability in American Express's Balance Sheet in 2022?,Customer deposits,"Customer deposits ($110,239 million)",False,1.0,4.0,2.0,0.0,,,,,,,,,,,0.5714285714285715,0.4,1.0,2.0,5.0,2.0
financebench_id_01981,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Was American Express able to retain card members during 2022?,Yes,"Yes, American Express was able to retain card memb...",False,1.0,4.0,4.0,0.0,,,,,,,,,,,0.16666666666666669,0.09090909090909091,1.0,1.0,11.0,1.0
financebench_id_00288,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Was there any drop in Cash & Cash equivalents between FY 2023 and Q2 of FY2024?,"Yes, there was a decline of ~42% between FY2023 an...","Yes, there was a drop in Cash & Cash equivalents b...",False,1.0,2.0,3.0,1.0,,,,,,,,,,,0.7142857142857142,0.6666666666666666,0.7692307692307693,14.0,17.0,10.0
financebench_id_00460,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Was there any change in the number of Best Buy stores between Q2 of FY2024 and FY2023?,"Yes, there is decline in number stores by 1.32% fr...","Yes, there was a decrease of 23 Best Buy stores be...",False,1.0,2.0,3.0,3.0,,,,,,,,,,,0.3333333333333333,0.4,0.2857142857142857,25.0,16.0,6.0
financebench_id_01902,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Which Best Buy product category performed the best (by top line) in the domestic (USA) Market during...,The entertainment segment experienced the highest ...,Entertainment category performed the best with a 9...,False,1.0,3.0,3.0,2.0,,,,,,,,,,,0.32,0.4,0.26666666666666666,16.0,10.0,4.0
financebench_id_00464,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Is Boeing's business subject to cyclicality?,"Yes, Boeing's business is subject to cyclicality d...","Yes, Boeing's business is subject to cyclicality d...",False,1.0,4.0,4.0,0.0,,,,,,,,,,,0.7647058823529412,0.7647058823529411,0.7647058823529411,21.0,19.0,13.0
financebench_id_00494,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What production rate changes is Boeing forecasting for FY2023?,Boeing forecasts an increase in the production rat...,Boeing forecasts an increase in 787 production to ...,False,1.0,3.0,4.0,2.0,,,,,,,,,,,0.5641025641025641,0.4583333333333333,0.7333333333333333,17.0,27.0,11.0
financebench_id_00585,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,How does Boeing's effective tax rate in FY2022 compare to FY2021?,"Effective tax rate in FY2022 was 0.62%, compared t...",Boeing's effective tax rate in FY2022 (0.62%) is s...,False,1.0,3.0,4.0,1.0,,,,,,,,,,,0.6206896551724138,0.5625,0.6923076923076923,14.0,17.0,9.0
financebench_id_00839,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Does Foot Locker's new CEO have previous CEO experience in a similar company to Footlocker?,Yes. She was previous CEO of Ulta Beauty which mea...,"No, Foot Locker's new CEO does not have previous C...",False,1.0,0.0,2.0,5.0,,,,,,,,,,,0.3829787234042554,0.5625,0.2903225806451613,40.0,19.0,9.0
financebench_id_00822,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Were there any board member nominees who had substantially more votes against joining than the other...,"Yes, his name is Richard A. Johnson","Yes, Richard A. Johnson had substantially more vot...",False,1.0,4.0,5.0,0.0,,,,,,,,,,,0.3333333333333333,0.23529411764705882,0.5714285714285714,7.0,17.0,4.0
financebench_id_00651,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Is growth in JnJ's adjusted EPS expected to accelerate in FY2023?,"No, rate of growth in adjusted EPS is expected to ...","No, growth in JnJ's adjusted EPS is not expected t...",False,1.0,2.0,2.0,4.0,,,,,,,,,,,0.5806451612903226,0.6923076923076923,0.5,22.0,14.0,9.0
financebench_id_01484,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,How did JnJ's US sales growth compare to international sales growth in FY2022?,US sales increased 3.0% vs international sales dec...,JnJ's U.S. sales growth of 3.0% significantly outp...,False,1.0,4.0,3.0,0.0,,,,,,,,,,,0.4444444444444445,0.35294117647058826,0.6,12.0,21.0,6.0
financebench_id_01488,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"Which business segment of JnJ will be treated as a discontinued operation from August 30, 2023 onwar...",The Consumer Health business segment will be treat...,The Consumer Health business segment will be treat...,False,1.0,3.0,2.0,1.0,,,,,,,,,,,0.8275862068965517,1.0,0.7058823529411765,17.0,12.0,12.0
financebench_id_01490,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What is the amount of the gain accruing to JnJ as a result of the separation of its Consumer Health ...,JnJ will make a gain of approximately $20 billion ...,Approximately $20 billion.,False,1.0,4.0,1.0,4.0,,,,,,,,,,,0.3,1.0,0.17647058823529413,18.0,3.0,3.0
financebench_id_01491,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What is the amount of the cash proceeds that JnJ realised from the separation of Kenvue (formerly Co...,JnJ realised $13.2 billion in cash proceeds from t...,$13.2 billion,False,1.0,4.0,1.0,4.0,,,,,,,,,,,0.375,1.0,0.23076923076923078,13.0,3.0,3.0
financebench_id_01487,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Did JnJ's net earnings as a percent of sales increase in Q2 of FY2023 compared to Q2 of FY2022?,"Yes, net earnings as a percent of sales increased ...","Yes, JnJ's net earnings as a percent of sales incr...",False,1.0,4.0,5.0,0.0,,,,,,,,,,,0.9189189189189189,0.85,1.0,22.0,23.0,17.0
financebench_id_00299,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Which of JPM's business segments had the lowest net revenue in 2021 Q1?,Corporate. Its net revenue was -$473 million.,Corporate segment had the lowest net revenue in Q1...,False,1.0,2.0,3.0,1.0,,,,,,,,,,,0.3529411764705882,0.3,0.42857142857142855,7.0,10.0,3.0
financebench_id_02119,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,If JPM went bankrupted by the end by 2021 Q1 and liquidated all of its assets to pay its shareholder...,They could receive $66.56 per share.,$66.56 per share,False,1.0,4.0,1.0,0.0,,,,,,,,,,,0.7272727272727273,1.0,0.5714285714285714,7.0,4.0,4.0
financebench_id_00394,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"In 2022 Q2, which of JPM's business segments had the highest net income?",Corporate & Investment Bank. Its net income was $3...,"Corporate & Investment Bank with $3,725 million.",False,1.0,4.0,2.0,0.0,,,,,,,,,,,0.5,0.5714285714285714,0.4444444444444444,9.0,7.0,4.0
financebench_id_02049,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"Looking at VaR, did the risk that JPM faced in the second fiscal quarter of 2023 decrease compared t...",Yes. It decreased.,"Yes, the risk that JPM faced in the second fiscal ...",False,1.0,4.0,4.0,0.0,,,,,,,,,,,0.18181818181818182,0.10526315789473684,0.6666666666666666,3.0,23.0,2.0
financebench_id_00382,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Which region had the Highest EBITDAR Contribution for MGM during FY2022?,Las Vegas resorts contributed ~90% of company leve...,Las Vegas Strip Resorts had the highest EBITDAR co...,False,1.0,3.0,4.0,2.0,,,,,,,,,,,0.4999999999999999,0.46153846153846156,0.5454545454545454,11.0,13.0,6.0
financebench_id_01911,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What was MGM's interest coverage ratio using FY2022 Adjusted EBIT as the numerator and annual Intere...,"As adjusted EBIT is negative, coverage ratio is ze...",1.61,False,1.0,0.0,0.0,2.0,,,,,,,,,,,0.0,0.0,0.0,9.0,2.0,0.0
financebench_id_01912,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Which region had the worst topline performance for MGM during FY2022?,MGM China experienced the worst topline performanc...,MGM China had the worst topline performance for MG...,False,1.0,2.0,3.0,2.0,,,,,,,,,,,0.45161290322580644,0.7,0.3333333333333333,26.0,11.0,7.0
financebench_id_00407,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Which type of debt received the largest investment among the short term investments for MGM in H1 FY...,the biggest short term investment is in corporate ...,Corporate bonds received the largest investment am...,False,1.0,3.0,5.0,1.0,,,,,,,,,,,0.45161290322580644,0.3888888888888889,0.5384615384615384,15.0,19.0,7.0
financebench_id_01482,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"At the Pepsico AGM held on May 3, 2023, what was the outcome of the shareholder vote on the sharehol...",The shareholder proposal for a congruency report b...,The shareholder proposal for a congruency report o...,False,1.0,4.0,4.0,0.0,,,,,,,,,,,0.9333333333333333,1.0,0.875,16.0,14.0,14.0
financebench_id_00705,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"By how much did Pepsico increase its unsecured five year revolving credit agreement on May 26, 2023?","$400,000,000 increase.","$400,000,000",False,1.0,4.0,1.0,0.0,,,,,,,,,,,0.8,1.0,0.6666666666666666,4.0,3.0,2.0
financebench_id_00882,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"As of May 26, 2023, what is the total amount Pepsico may borrow under its unsecured revolving credit...",Total amount Pepsico may borrow under unsecured re...,"$9,900,000,000",False,1.0,0.0,1.0,5.0,,,,,,,,,,,0.125,0.3333333333333333,0.07692307692307693,14.0,4.0,1.0
financebench_id_01474,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"As of FY2023Q1, why did Pepsico raise full year guidance for FY2023?",Pepsico experienced a strong start to FY2023.,PepsiCo raised its full-year guidance for FY2023 d...,False,1.0,3.0,4.0,1.0,,,,,,,,,,,0.24242424242424246,0.15384615384615385,0.5714285714285714,7.0,31.0,4.0
financebench_id_01476,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"As of FY2023Q1, by how many percentage points did Pepsico raise full year guidance in respect of cor...",Pepsico raised full year guidance in respect of co...,1 percentage point,False,1.0,4.0,1.0,3.0,,,,,,,,,,,0.3,1.0,0.17647058823529413,17.0,3.0,3.0
financebench_id_00302,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Did Pfizer grow its PPNE between FY20 and FY21?,"Yes, change in PPNE was positive year over year","Yes, Pfizer grew its PP&E between FY20 and FY21 by...",False,1.0,3.0,5.0,1.0,,,,,,,,,,,0.09090909090909091,0.07142857142857142,0.125,9.0,14.0,1.0
financebench_id_00702,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Were there any potential events that are not in Pfizer's standard business operations that substanti...,"Yes, the gain on completion of Consumer Healthcare...","Yes, the substantial increase in net income in 201...",False,1.0,1.0,3.0,1.0,,,,,,,,,,,0.16216216216216217,0.1111111111111111,0.3,10.0,29.0,3.0
financebench_id_02416,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What are three main companies acquired by Pfizer mentioned in this 10K report?,"Trillium, Array, and Therachon",1. Trillium 2. Array 3. Therachon,False,1.0,4.0,3.0,0.0,,,,,,,,,,,0.6,0.5,0.75,4.0,6.0,3.0
financebench_id_00283,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,How much does Pfizer expect to pay to spin off Upjohn in the future in USD million?,77.78,70 million USD,False,1.0,1.0,5.0,1.0,,,,,,,,,,,0.0,0.0,0.0,2.0,3.0,0.0
financebench_id_00724,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"For Pfizer, which geographic region had the biggest drop in Q22023 year over year revenues (on a per...",Developed Rest of the World,Developed Rest of World had the biggest drop in Q2...,False,1.0,4.0,5.0,0.0,,,,,,,,,,,0.47619047619047616,0.3125,1.0,5.0,17.0,5.0
financebench_id_02419,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"As of Q2'2023, is Pfizer spinning off any large business segments?","Yes, it's spinning off Upjohn.","Yes, Pfizer is spinning off the Upjohn business se...",False,1.0,4.0,4.0,0.0,,,,,,,,,,,0.42105263157894735,0.3076923076923077,0.6666666666666666,6.0,13.0,4.0
financebench_id_00601,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What drove the reduction in SG&A expense as a percent of net sales in FY2023?,Lower marketing expenses and leverage of incentive...,The reduction in SG&A expense as a percent of net ...,False,1.0,3.0,4.0,1.0,,,,,,,,,,,0.45161290322580644,0.4827586206896552,0.42424242424242425,38.0,43.0,14.0
financebench_id_00603,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What drove the increase in Ulta Beauty's merchandise inventories balance at end of FY2023?,Increase in Merchandise inventories balance was dr...,The increase in Ulta Beauty's merchandise inventor...,False,1.0,3.0,4.0,1.0,,,,,,,,,,,0.45901639344262296,0.5384615384615384,0.4,40.0,31.0,14.0
financebench_id_00605,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,What percent of Ulta Beauty's total spend on stock repurchases for FY 2023 occurred in Q4 of FY2023?,36%. The answer here assumes FY2023 refers to the ...,Insufficient data to determine the percentage.,True,1.0,0.0,0.0,3.0,,,,,,,,,,,0.13793103448275862,0.3333333333333333,0.08695652173913043,27.0,6.0,2.0
financebench_id_00606,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Did Ulta Beauty's wages expense as a percent of net sales increase or decrease in FY2023?,Wages expense as a percent of net sales increased ...,Wages expense as a percent of net sales decreased ...,False,1.0,0.0,2.0,4.0,,,,,,,,,,,0.4285714285714286,0.8181818181818182,0.2903225806451613,37.0,11.0,9.0
financebench_id_00859,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,Among all of the derivative instruments that Verizon used to manage the exposure to fluctuations of ...,"Cross currency swaps. Its notional value was $32,5...",Cross currency swaps had the highest notional valu...,False,1.0,4.0,4.0,0.0,,,,,,,,,,,0.64,0.5333333333333333,0.8,10.0,15.0,8.0
financebench_id_02024,oracle,novel-generated,openai,gpt-4o-mini,0.0,novel_rag_basic,"As of FY 2021, how much did Verizon expect to pay for its retirees in 2024?","The estimated pension benefits were $1097 million,...","$1,959 million",False,1.0,0.0,0.0,3.0,,,,,,,,,,,0.125,0.3333333333333333,0.07692307692307693,19.0,3.0,1.0
financebench_id_03029,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2018 capital expenditure amount (in USD millions) for 3M? Give a response to the quest...,$1577.00,"$1,577 million",False,1.0,,,,True,1577.0,1577.0,0.0,exact_match,True,1577.0,1577.0,0.0,exact_match,,,,,,
financebench_id_04672,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,Assume that you are a public equities analyst. Answer the following question by primarily using info...,$8.70,$8.738 billion,False,1.0,,,,True,8.7,8.738,0.4367816091954053,within_tolerance,True,8.7,8.738,0.4367816091954053,within_tolerance,,,,,,
financebench_id_02987,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2019 fixed asset turnover ratio for Activision Blizzard? Fixed asset turnover ratio is...,24.26,24.24,False,1.0,,,,True,24.26,24.24,0.08244023083265921,within_tolerance,True,24.26,24.24,0.08244023083265921,within_tolerance,,,,,,
financebench_id_07966,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2017 - FY2019 3 year average of capex as a % of revenue for Activision Blizzard? Answe...,1.9%,10.0%,False,1.0,,,,False,1.9,10.0,426.3157894736843,out_of_tolerance,False,1.9,10.0,426.3157894736843,out_of_tolerance,,,,,,
financebench_id_04735,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,You are an investment banker and your only resource(s) to answer the following question is (are): th...,0.66,0.52,False,1.0,,,,False,0.66,0.52,21.21212121212121,out_of_tolerance,False,0.66,0.52,21.21212121212121,out_of_tolerance,,,,,,
financebench_id_07507,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Adobe's year-over-year change in unadjusted operating income from FY2015 to FY2016 (in units...,65.4%,65.4%,False,1.0,,,,True,65.4,65.4,0.0,exact_match,True,65.4,65.4,0.0,exact_match,,,,,,
financebench_id_03856,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2017 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cas...,0.83,0.83,False,1.0,,,,True,0.83,0.83,0.0,exact_match,True,0.83,0.83,0.0,exact_match,,,,,,
financebench_id_10420,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,Based on the information provided primarily in the statement of financial position and the statement...,-0.02,-7.23%,False,1.0,,,,False,-0.02,-7.23,36050.00000000001,out_of_tolerance,False,-0.02,-7.23,36050.00000000001,out_of_tolerance,,,,,,
financebench_id_06655,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Amazon's FY2017 days payable outstanding (DPO)? DPO is defined as: 365 * (average accounts p...,93.86,128.00,False,1.0,,,,False,93.86,128.0,36.37332196888984,out_of_tolerance,False,93.86,128.0,36.37332196888984,out_of_tolerance,,,,,,
financebench_id_08135,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Amazon's year-over-year change in revenue from FY2016 to FY2017 (in units of percents and ro...,30.8%,30.8%,False,1.0,,,,True,30.8,30.8,0.0,exact_match,True,30.8,30.8,0.0,exact_match,,,,,,
financebench_id_08286,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"By drawing conclusions from the information stated only in the income statement, what is Amazon's FY...",$11588.00,"$11,588 million",False,1.0,,,,True,11588.0,11588.0,0.0,exact_match,True,11588.0,11588.0,0.0,exact_match,,,,,,
financebench_id_03882,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Amcor's year end FY2020 net AR (in USD millions)? Address the question by adopting the persp...,$1616.00,"$1,615.9 million",False,1.0,,,,True,1616.0,1615.9,0.00618811881187556,within_tolerance,True,1616.0,1615.9,0.00618811881187556,within_tolerance,,,,,,
financebench_id_03069,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,Answer the following question as if you are an equity research analyst and have lost internet connec...,4.2%,8.32%,False,1.0,,,,False,4.2,8.32,98.09523809523809,out_of_tolerance,False,4.2,8.32,98.09523809523809,out_of_tolerance,,,,,,
financebench_id_05718,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,How much (in USD billions) did American Water Works pay out in cash dividends for FY2020? Compute or...,$0.40,$2.8 billion,False,1.0,,,,False,0.4,2.8,599.9999999999999,out_of_tolerance,False,0.4,2.8,599.9999999999999,out_of_tolerance,,,,,,
financebench_id_04254,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"Basing your judgments off of the cash flow statement and the income statement, what is American Wate...",$1832.00,"$1,832 million",False,1.0,,,,True,1832.0,1832.0,0.0,exact_match,True,1832.0,1832.0,0.0,exact_match,,,,,,
financebench_id_02608,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"In agreement with the information outlined in the income statement, what is the FY2015 - FY2017 3 ye...",2.8%,2.8%,False,1.0,,,,True,2.8,2.8,0.0,exact_match,True,2.8,2.8,0.0,exact_match,,,,,,
financebench_id_04417,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the year end FY2019 total amount of inventories for Best Buy? Answer in USD millions. Base y...,$5409.00,"$5,409 million",False,1.0,,,,True,5409.0,5409.0,0.0,exact_match,True,5409.0,5409.0,0.0,exact_match,,,,,,
financebench_id_04660,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working...",1.73,1.73,False,1.0,,,,True,1.73,1.73,0.0,exact_match,True,1.73,1.73,0.0,exact_match,,,,,,
financebench_id_03838,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2019 - FY2020 total revenue growth rate for Block (formerly known as Square)? Answer i...,101.5%,101.4%,False,1.0,,,,True,101.5,101.4,0.09852216748767913,within_tolerance,True,101.5,101.4,0.09852216748767913,within_tolerance,,,,,,
financebench_id_07661,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"Using the cash flow statement, answer the following question to the best of your abilities: how much...",$382.00,$381.6 million,False,1.0,,,,True,382.0,381.6,0.1047120418848108,within_tolerance,True,382.0,381.6,0.1047120418848108,within_tolerance,,,,,,
financebench_id_10285,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,We need to calculate a financial metric by using information only provided within the balance sheet....,$12645.00,"$12,645 million",False,1.0,,,,True,12645.0,12645.0,0.0,exact_match,True,12645.0,12645.0,0.0,exact_match,,,,,,
financebench_id_03473,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2017 return on assets (ROA) for Coca Cola? ROA is defined as: FY2017 net income / (ave...,0.01,5.85%,False,1.0,,,,False,0.01,5.85,484.99999999999994,out_of_tolerance,False,0.01,5.85,58400.0,out_of_tolerance,,,,,,
financebench_id_09724,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Coca Cola's FY2021 COGS % margin? Calculate what was asked by utilizing the line items clear...,39.7%,39.7%,False,1.0,,,,True,39.7,39.7,0.0,exact_match,True,39.7,39.7,0.0,exact_match,,,,,,
financebench_id_06272,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Coca Cola's FY2022 dividend payout ratio (using total cash dividends paid and net income att...,0.8,79.83%,False,1.0,,,,True,0.8,79.83,0.21250000000000213,within_tolerance,False,0.8,79.83,9878.75,out_of_tolerance,,,,,,
financebench_id_10130,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"Based on the information provided primarily in the balance sheet and the statement of income, what i...",63.86,"1,122.55",False,1.0,,,,False,63.86,1122.55,1657.82962730974,out_of_tolerance,False,63.86,1122.55,1657.82962730974,out_of_tolerance,,,,,,
financebench_id_02981,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"Taking into account the information outlined in the income statement, what is the FY2019 - FY2021 3 ...",10.3%,10.3%,False,1.0,,,,True,10.3,10.3,0.0,exact_match,True,10.3,10.3,0.0,exact_match,,,,,,
